139522
60400
373628
394882
197396
199958
298864
302111
315677
302031
391012
161070
295650
50921
196978
181552
269767
313422
173046
283127
315203
702211
463579
197599
110796
251802
2664
207455
336010
2124
69441
181650
270378
336127
155429
197674
309116
374957
374062
238386
348541
373796
414090
282311
308574
158887
194239
254668
265260
276190
3794
364980
376053
480652
13930
270362
300449
314706
140677
158802
205373
346190
405329
412908
73410
221539
296094
308549
154686
299739
405567
168157
357605
201351
256377
373803
420911
57371
305181
188223
335780
496313
195593
337262
464055
113775
194561
197753
219664
161225
217695
225422
260595
296327
427285
6821
79790
206751
190722
237893
242355
248828
182021
267874
298655
370587
47307
93526
375005
414726
198994
315114
322971
337243
498604
2793
268192
314558
412981
47663
197189
193407
310234
314752
420898
2600
15431
231155
395611
37698
215158
357054
634040
75756
101265
230828
83463
170179
26998
10057
234276
338605
340515
414072
184174
216236
453250
154811
198981
413033
146133
263548
474193
196478
338271
136485
205096
232797
66165
147614
57919
384366
194661
200108
140988
219211
356842
362008
475029
30481
134813
208755
391357
57921
184245
391343
137736
191511
196551
14441
173129
173526
183484
251281
371887
250329
275804
337736
360200
215858
216191
251838
176531
394944
8528
137744
264163
456311
190784
260989
299937
56651
148952
64636
237614
294138
300279
168417
235262
9589
336189
260992
278474
7781
456284
310913
473711
42085
224845
228691
280457
376763
132683
215293
107532
264258
373976
175392
334912
208712
229181
300448
310281
358430
56784
494192
200530
357122
374173
2678
198209
220625
335353
57388
243769
373802
430882
448053
140985
255885
309704
319858
474989
181343
337711
269402
173089
268276
96510
173114
322041
419492
355579
196638
310427
336062
375079
195470
413042
6649
145752
250857
177554
171318
374096
150205
266343
337519
112165
209182
307569
315269
340913
412966
427053
279887
307344
310558
373619
373775
193957
196647
33859
214194
228434
741532
215894
375010
205905
263326
263266
461716
189564
142648
208676
230974
252133
340878
411726
184306
314659
195394
10078
241331
339001
375497
464394
229056
500094
208101
217867
273063
339598
139529
263301
226504
64662
197199
219941
9384
310170
496322
761994
28568
180854
200109
193526
374926
532645
346961
497730
506853
244498
261786
336014
448321
574888
2665
229469
214044
428108
404112
436082
29327
191701
203357
294121
228942
280307
9626
197198
260967
321856
384363
237781
301521
352426
137160
141751
197670
371912
469521
362973
147484
359828
159177
485672
352296
338845
498730
230725
152822
214320
229129
340583
494153
193585
338606
453935
141610
197560
216553
284432
195097
336025
364647
474898
240848
302362
405335
9076
225209
307174
299423
392096
205933
253282
200806
164508
196532
314559
223151
3029
183851
197717
201372
239984
131680
337464
8825
197708
199171
309624
457874
310856
129434
26401
144265
270952
32712
100351
200098
257792
335156
15710
195084
139733
352879
494169
137743
283764
236209
391662
405323
195506
200442
309796
6629
315117
180001
214196
222801
314632
397826
197584
141370
322050
374479
197191
299461
326526
456312
253187
237337
275665
390459
338604
392867
20526
273737
336188
194134
139507
298659
197583
232166
392824
220800
480265
129925
229144
300118
311480
277602
247542
316913
314758
320139
334931
111596
255851
304953
310253
413093
336289
414703
176391
311846
476436
336683
