"BIB_ID,MFHD_ID,ITEM_ID,BibSuppress,MfhdSuppress,BIB_FORMAT,LANGUAGE,TITLE,AUTHOR,TITLE_BRIEF,EDITION,ISBN,NETWORK_NUMBER,PUBLISHER_DATE,PUBLISHER,BEGIN_PUB_DATE,MfhdLocation,displayCallNo,normCallNo,ITEM_ENUM,CHRON,COPY_NUMBER,PIECES,ITEM_BARCODE,ItemPermLocCode,ItemPermLocName,ItemPermTypeName,ItemTempLocCode,ItemTempLocName,ItemTempTypeName,CREATE_DATE,UPDATE_DATE,PO_ID,MaxOfCHARGE_DATE"
"219061,240293,270732,N,N,as,eng,Vedanta and the west / Vedanta Society of Southern California.,,Vedanta and the west /,,,(OCoLC)ocm09407104,,""Vedanta Press,"",19uu,aastx,B132.V3 A45,B  132            V 3   A 45,no.143,,1,1,31811012080977,aastx,Book Collection,SERIAL 16/8/4 WK,,,,21-Apr-02,,,"
"219061,240293,270736,N,N,as,eng,Vedanta and the west / Vedanta Society of Southern California.,,Vedanta and the west /,,,(OCoLC)ocm09407104,,""Vedanta Press,"",19uu,aastx,B132.V3 A45,B  132            V 3   A 45,no.116,,1,1,31811012080654,aastx,Book Collection,SERIAL 16/8/4 WK,,,,21-Apr-02,,,"
"219061,240293,270735,N,N,as,eng,Vedanta and the west / Vedanta Society of Southern California.,,Vedanta and the west /,,,(OCoLC)ocm09407104,,""Vedanta Press,"",19uu,aastx,B132.V3 A45,B  132            V 3   A 45,no.121,,1,1,31811012080662,aastx,Book Collection,SERIAL 16/8/4 WK,,,,21-Apr-02,,,"
"219061,240293,270733,N,N,as,eng,Vedanta and the west / Vedanta Society of Southern California.,,Vedanta and the west /,,,(OCoLC)ocm09407104,,""Vedanta Press,"",19uu,aastx,B132.V3 A45,B  132            V 3   A 45,no.130,,1,1,31811012080688,aastx,Book Collection,SERIAL 16/8/4 WK,,,,21-Apr-02,,,"
"219061,240293,270731,N,N,as,eng,Vedanta and the west / Vedanta Society of Southern California.,,Vedanta and the west /,,,(OCoLC)ocm09407104,,""Vedanta Press,"",19uu,aastx,B132.V3 A45,B  132            V 3   A 45,no.146,,1,1,31811012080985,aastx,Book Collection,SERIAL 16/8/4 WK,,,,21-Apr-02,,,"
"219061,240293,270734,N,N,as,eng,Vedanta and the west / Vedanta Society of Southern California.,,Vedanta and the west /,,,(OCoLC)ocm09407104,,""Vedanta Press,"",19uu,aastx,B132.V3 A45,B  132            V 3   A 45,no.125,,1,1,31811012080670,aastx,Book Collection,SERIAL 16/8/4 WK,,,,21-Apr-02,,,"
"219061,240293,270730,N,N,as,eng,Vedanta and the west / Vedanta Society of Southern California.,,Vedanta and the west /,,,(OCoLC)ocm09407104,,""Vedanta Press,"",19uu,aastx,B132.V3 A45,B  132            V 3   A 45,no.147,,1,1,31811012080993,aastx,Book Collection,SERIAL 16/8/4 WK,,,,21-Apr-02,,,"
"219061,240293,270728,N,N,as,eng,Vedanta and the west / Vedanta Society of Southern California.,,Vedanta and the west /,,,(OCoLC)ocm09407104,,""Vedanta Press,"",19uu,aastx,B132.V3 A45,B  132            V 3   A 45,no.153,,1,1,31811012064328,aastx,Book Collection,SERIAL 16/8/4 WK,,,,21-Apr-02,,,"
"219061,240293,270729,N,N,as,eng,Vedanta and the west / Vedanta Society of Southern California.,,Vedanta and the west /,,,(OCoLC)ocm09407104,,""Vedanta Press,"",19uu,aastx,B132.V3 A45,B  132            V 3   A 45,no.148,,1,1,31811012081009,aastx,Book Collection,SERIAL 16/8/4 WK,,,,21-Apr-02,,,"
"465012,496857,557934,N,N,am,eng,Phenomenon of life: toward a philosophical biology.,""Jonas, Hans, 1903-"",Phenomenon of life: toward a philosophical biology.,,,(OCoLC)ocm01188713,,""Dell Pub., 1968]"",@@@@,aastx,BD431 .J48,BD  431            J 48,,,2,1,31811010381906,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,16-Jun-03"
"465012,496856,557933,N,N,am,eng,Phenomenon of life: toward a philosophical biology.,""Jonas, Hans, 1903-"",Phenomenon of life: toward a philosophical biology.,,,(OCoLC)ocm01188713,,""Dell Pub., 1968]"",@@@@,aastx,BD431 .J48,BD  431            J 48,,,1,1,31811013349421,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,27-Mar-12"
"491753,472752,528854,N,N,am,und,COLLECTED PAPERS,""PEIRCE, CHARLES S. (CHARLES SANDERS), 1839-1914."",COLLECTED PAPERS,,,se 00004158,,,,aastx,B945 .P41960,B  945            P 41960,v.5-6,,3,1,31811010272386,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,28-Mar-06"
"519947,557365,629364,N,N,as,und,BEHAVIOUR,,BEHAVIOUR,,,se 00010582,,,,aastx,BF671 .B4,BF  671            B 4,v.15,,1,1,31811003268094,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
"519947,557365,629350,N,N,as,und,BEHAVIOUR,,BEHAVIOUR,,,se 00010582,,,,aastx,BF671 .B4,BF  671            B 4,v.37-38,,1,1,31811003268250,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
"519947,557365,629347,N,N,as,und,BEHAVIOUR,,BEHAVIOUR,,,se 00010582,,,,aastx,BF671 .B4,BF  671            B 4,v.41-42,,1,1,31811003268292,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
"519947,557365,629345,N,N,as,und,BEHAVIOUR,,BEHAVIOUR,,,se 00010582,,,,aastx,BF671 .B4,BF  671            B 4,v.44,,1,1,31811003268318,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
"519947,557365,629341,N,N,as,und,BEHAVIOUR,,BEHAVIOUR,,,se 00010582,,,,aastx,BF671 .B4,BF  671            B 4,v.50,,1,1,31811003268367,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
"519947,557365,629337,N,N,as,und,BEHAVIOUR,,BEHAVIOUR,,,se 00010582,,,,aastx,BF671 .B4,BF  671            B 4,v.55,,1,1,31811003268409,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
"519947,557365,629325,N,N,as,und,BEHAVIOUR,,BEHAVIOUR,,,se 00010582,,,,aastx,BF671 .B4,BF  671            B 4,v.77:1-3,,1,1,31811003268540,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
"465249,497100,558200,N,N,am,eng,""New Testament of Our Lord and Saviour, Jesus Christ. Translated out of the Greek, compared and revised King James Version."",,""New Testament of Our Lord and Saviour, Jesus Christ."",Large type ed.,,(OCoLC)ocm01703608,n.d.,""Franklin Watts,"",,aastx,BS 2040 1837,BS 2040       1837,,,1,1,31811010763541,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,23-Apr-12,,27-Aug-06"
"491846,472852,529142,N,N,am,und,LETTERS AND DIARIES.,""Newman, John Henry, 1801-1890."",LETTERS AND DIARIES.,,,se 02035952,,,,aastx,BX4705.N5 A4,BX 4705            N 5   A 4,v.21,,1,1,31811003370700,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
"491846,472852,529132,N,N,am,und,LETTERS AND DIARIES.,""Newman, John Henry, 1801-1890."",LETTERS AND DIARIES.,,,se 02035952,,,,aastx,BX4705.N5 A4,BX 4705            N 5   A 4,v.11,,1,1,31811003370601,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
"491846,472852,529129,N,N,am,und,LETTERS AND DIARIES.,""Newman, John Henry, 1801-1890."",LETTERS AND DIARIES.,,,se 02035952,,,,aastx,BX4705.N5 A4,BX 4705            N 5   A 4,v.4,,1,1,31811003370577,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
"491846,472852,529126,N,N,am,und,LETTERS AND DIARIES.,""Newman, John Henry, 1801-1890."",LETTERS AND DIARIES.,,,se 02035952,,,,aastx,BX4705.N5 A4,BX 4705            N 5   A 4,v.1,,1,1,31811003370544,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
"397991,429787,479040,N,N,am,und,EGLISE AU TEMPS DU GRAND SCHISME ET DE LA CRISE CONCILIARE (1378-1449),""Delaruelle, Etienne."",EGLISE AU TEMPS DU GRAND SCHISME ET DE LA CRISE CONCILIARE (1378-1449),,,se 00016003,,,,aastx,BR141 .H5VOL.14,BR  141            H 5 VOL .14,v.1,,1,1,31811010767914,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
"491870,472876,529228,N,N,am,eng,GESAMMELTE WERKE.,""NIETZSCHE, FRIEDRICH WILHELM, 1844-1900."",GESAMMELTE WERKE.,,,se 03059704,,,,aastx,B3312 .A21920,B 3312            A 21920,v.19,,1,1,31811003247908,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,25-Oct-07,,"
"491870,472876,529217,N,N,am,eng,GESAMMELTE WERKE.,""NIETZSCHE, FRIEDRICH WILHELM, 1844-1900."",GESAMMELTE WERKE.,,,se 03059704,,,,aastx,B3312 .A21920,B 3312            A 21920,v.8,,1,1,31811003247791,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,25-Oct-07,,"
"491870,472876,529213,N,N,am,eng,GESAMMELTE WERKE.,""NIETZSCHE, FRIEDRICH WILHELM, 1844-1900."",GESAMMELTE WERKE.,,,se 03059704,,,,aastx,B3312 .A21920,B 3312            A 21920,v.4,,1,1,31811003247759,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,25-Oct-07,,"
"491870,472876,529212,N,N,am,eng,GESAMMELTE WERKE.,""NIETZSCHE, FRIEDRICH WILHELM, 1844-1900."",GESAMMELTE WERKE.,,,se 03059704,,,,aastx,B3312 .A21920,B 3312            A 21920,v.3,,1,1,31811003247742,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,25-Oct-07,,"
"491193,472162,527907,N,N,am,und,WORSHIP AND THEOLOGY IN ENGLAND.,""DAVIES, HORTON."",WORSHIP AND THEOLOGY IN ENGLAND.,,,se 00016823,,,,aastx,BR755 .D35,BR  755            D 35,v.2,,1,1,31811003309666,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
"519945,557363,629303,N,N,as,eng,ANNEE PSYCHOLOGIQUE: FONDEE,,ANNEE PSYCHOLOGIQUE: FONDEE,,,se 00007363,,,,aastx,BF2 .A62,BF    2            A 62,v.22(1920-1921),,1,1,31811003258277,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
"519945,557363,629295,N,N,as,eng,ANNEE PSYCHOLOGIQUE: FONDEE,,ANNEE PSYCHOLOGIQUE: FONDEE,,,se 00007363,,,,aastx,BF2 .A62,BF    2            A 62,v.30(1929),,1,1,31811003258368,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
"519945,557363,629294,N,N,as,eng,ANNEE PSYCHOLOGIQUE: FONDEE,,ANNEE PSYCHOLOGIQUE: FONDEE,,,se 00007363,,,,aastx,BF2 .A62,BF    2            A 62,v.62(1962),,1,1,31811003258400,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
"491804,472810,529035,N,N,am,und,WORKS OF RICHARD OF CAMPSALL,RICHARD OF CAMPSALL.,WORKS OF RICHARD OF CAMPSALL,,,se 01014077,,,,aastx,BX890 .R44,BX  890            R 44,v.2,,1,1,31811003352591,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
"519949,557367,629382,N,N,as,und,ANNUAL OF THE SWEDISH THEOLOGICAL INSTITUTE,,ANNUAL OF THE SWEDISH THEOLOGICAL INSTITUTE,,,se 00015299,,,,aastx,BR10 .A5,BR   10            A 5,v.9(1973),,1,1,31811010366949,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
"491738,472731,528807,N,N,am,eng,HISTOIRE DE LA PHILOSOPHIE.,""RIVAUD, ALBERT, 1876-"",HISTOIRE DE LA PHILOSOPHIE.,,,se 00002435,,,,aastx,B77 .R51960,B   77            R 51960,v.1,,1,1,31811003188078,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
"491752,472749,528846,N,N,am,und,JOHANNIS SCOTTI ERIUGENAE PERIPHYSEON (DE DIVISIONE NATURAE),""JOANNES SCOTUS, ERIGENA."",JOHANNIS SCOTTI ERIUGENAE PERIPHYSEON (DE DIVISIONE NATURAE),,,se 00003602,,,,aastx,B765 .J31968,B  765            J 31968,v.1,,1,1,31811003202655,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,25-Apr-11"
"491791,472795,529002,N,N,am,und,PHILOSOPHY IN THE MID-CENTURY,INTERNATIONAL INSTITUTE OF PHILOSOPHY.,PHILOSOPHY IN THE MID-CENTURY,,,se 00070118,,,,aastx,B804 .I6,B  804            I 6,v.3,,1,1,31811003207449,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
"493024,474077,531376,N,N,am,und,HISTORY OF THE GREAT REFORMATION OF THE SIXTEENTH CENTURY IN GERMANY,""MERLE D'AUBIGNE, JEAN HENRI, 1794-1872."",HISTORY OF THE GREAT REFORMATION OF THE SIXTEENTH CENTURY IN GERMANY,,,se 00016223,,,,aastx,BR305 .M51850,BR  305            M 51850,v.3,,1,1,31811003301598,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
"94606,102194,114582,N,N,am,eng,""Babylonian Talmud ... Translated into English with notes, glossary, and indices under the editorship of I. Epstein."",,Babylonian Talmud ...,,,(OCoLC)ocm00513996,1935-48.,""Soncino Press,"",,aastx,BM499.5 .E571935,BM  4995           E 571935,v.5,,1,1,31811010331133,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
"94606,102194,114578,N,N,am,eng,""Babylonian Talmud ... Translated into English with notes, glossary, and indices under the editorship of I. Epstein."",,Babylonian Talmud ...,,,(OCoLC)ocm00513996,1935-48.,""Soncino Press,"",,aastx,BM499.5 .E571935,BM  4995           E 571935,v.4:1,,1,1,31811010331802,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
"491189,472158,527901,N,N,am,und,HISTORY OF THE CHRISTIAN CHURCH.,""SCHAFF, PHILIP, 1819-1893."",HISTORY OF THE CHRISTIAN CHURCH.,5TH ED.,,se 00016026,,,,aastx,BR145 .S31889,BR  145            S 31889,v.3:1,,1,1,31811003298885,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
"491195,472164,527918,N,N,am,und,HISTORY OF THE GENEVA BIBLE,""LUPTON, LEWIS FREDERICK, 1909-"",HISTORY OF THE GENEVA BIBLE,,,se 00017184,,,,aastx,BS171 .L8,BS  171            L 8,v.6,,1,1,31811003313742,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
"491758,472761,528903,N,N,am,und,COLLECTED WORKS.,""MILL, JOHN STUART, 1806-1873."",COLLECTED WORKS.,,,se 00004731,,,,aastx,B1602 .A21963,B 1602            A 21963,v.31,,1,1,31811003226928,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,31-Jan-06"
"491758,472761,528889,N,N,am,und,COLLECTED WORKS.,""MILL, JOHN STUART, 1806-1873."",COLLECTED WORKS.,,,se 00004731,,,,aastx,B1602 .A21963,B 1602            A 21963,v.17,,1,1,31811003226787,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
"491758,472761,528884,N,N,am,und,COLLECTED WORKS.,""MILL, JOHN STUART, 1806-1873."",COLLECTED WORKS.,,,se 00004731,,,,aastx,B1602 .A21963,B 1602            A 21963,v.12,,1,1,31811003226738,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
"491758,472761,528883,N,N,am,und,COLLECTED WORKS.,""MILL, JOHN STUART, 1806-1873."",COLLECTED WORKS.,,,se 00004731,,,,aastx,B1602 .A21963,B 1602            A 21963,v.11,,1,1,31811003226720,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
"491758,472761,528881,N,N,am,und,COLLECTED WORKS.,""MILL, JOHN STUART, 1806-1873."",COLLECTED WORKS.,,,se 00004731,,,,aastx,B1602 .A21963,B 1602            A 21963,v.9,,1,1,31811003226704,aastx,Book Collection,BOOK 16/8/4 WK,,,,21-Apr-02,,,"
